Date,Soybean
25/05/2010,9.305
26/05/2010,9.38
27/05/2010,9.5175
28/05/2010,9.3775
01/06/2010,9.32
02/06/2010,9.325
03/06/2010,9.55
04/06/2010,9.35
07/06/2010,9.35
08/06/2010,9.31
09/06/2010,9.435
10/06/2010,9.35
11/06/2010,9.4625
14/06/2010,9.515
15/06/2010,9.495
16/06/2010,9.5775
17/06/2010,9.52
18/06/2010,9.61
21/06/2010,9.6325
22/06/2010,9.655
23/06/2010,9.58
24/06/2010,9.555
25/06/2010,9.538
28/06/2010,9.492
29/06/2010,9.378
30/06/2010,9.345
01/07/2010,9.37
02/07/2010,9.445
06/07/2010,9.405
07/07/2010,9.6775
08/07/2010,9.83
09/07/2010,9.9325
12/07/2010,9.9775
13/07/2010,9.95
14/07/2010,9.975
15/07/2010,10.19
16/07/2010,10.195
19/07/2010,10.08
20/07/2010,10.1175
21/07/2010,10.1525
22/07/2010,10.16
23/07/2010,10.17
26/07/2010,9.9825
27/07/2010,9.93
28/07/2010,10.003
29/07/2010,10.0635
30/07/2010,10.201
02/08/2010,10.1925
03/08/2010,10.2275
04/08/2010,10.2925
05/08/2010,10.3475
06/08/2010,10.39
09/08/2010,10.345
10/08/2010,10.2125
11/08/2010,10.165
12/08/2010,10.26
13/08/2010,10.435
16/08/2010,10.34
17/08/2010,10.4525
18/08/2010,10.3525
19/08/2010,10.1675
20/08/2010,10.0925
23/08/2010,10.07
24/08/2010,9.995
25/08/2010,10
26/08/2010,10.133
27/08/2010,10.236
30/08/2010,10.207
31/08/2010,10.096
01/09/2010,10.055
02/09/2010,10.09
03/09/2010,10.35
07/09/2010,10.52
08/09/2010,10.4875
09/09/2010,10.46
10/09/2010,10.31
13/09/2010,10.345
14/09/2010,10.355
15/09/2010,10.425
16/09/2010,10.3625
17/09/2010,10.69
20/09/2010,10.845
21/09/2010,10.8
22/09/2010,10.885
23/09/2010,10.935
24/09/2010,11.26
27/09/2010,11.285
28/09/2010,11.1
29/09/2010,10.99
30/09/2010,11.0675
01/10/2010,10.57
04/10/2010,10.54
05/10/2010,10.7175
06/10/2010,10.62
07/10/2010,10.65
08/10/2010,11.35
11/10/2010,11.525
12/10/2010,11.785
13/10/2010,11.765
14/10/2010,11.885
15/10/2010,11.85
18/10/2010,11.84
19/10/2010,11.8
20/10/2010,12.12
21/10/2010,12.015
22/10/2010,11.995
25/10/2010,12.1775
26/10/2010,12.214
27/10/2010,12.2865
28/10/2010,12.316
29/10/2010,12.34
01/11/2010,12.35
02/11/2010,12.34
03/11/2010,12.375
04/11/2010,12.7475
05/11/2010,12.84
08/11/2010,12.7475
09/11/2010,13.29
10/11/2010,13.195
11/11/2010,13.39
12/11/2010,12.69
15/11/2010,12.865
16/11/2010,12.1975
17/11/2010,12.05
18/11/2010,12.42
19/11/2010,12.015
22/11/2010,12.215
23/11/2010,12.39
24/11/2010,12.55
26/11/2010,12.385
29/11/2010,12.35
30/11/2010,12.43
01/12/2010,12.83
02/12/2010,12.7975
03/12/2010,13.0025
06/12/2010,12.885
07/12/2010,12.855
08/12/2010,12.96
09/12/2010,12.815
10/12/2010,12.73
13/12/2010,13.025
14/12/2010,12.96
15/12/2010,12.965
16/12/2010,12.89
17/12/2010,12.9875
20/12/2010,13.1525
21/12/2010,13.2625
22/12/2010,13.2875
23/12/2010,13.495
27/12/2010,13.73
28/12/2010,13.78
29/12/2010,13.704
30/12/2010,13.72
31/12/2010,14.0115
03/01/2011,13.79
04/01/2011,13.695
05/01/2011,13.935
06/01/2011,13.78
07/01/2011,13.65
10/01/2011,13.805
11/01/2011,13.57
12/01/2011,14.15
13/01/2011,14.16
14/01/2011,14.225
18/01/2011,14.1325
19/01/2011,14.115
20/01/2011,14.1425
21/01/2011,14.1225
24/01/2011,14.045
25/01/2011,13.745
26/01/2011,13.855
27/01/2011,13.995
28/01/2011,13.98
31/01/2011,14.13
01/02/2011,14.38
02/02/2011,14.44
03/02/2011,14.355
04/02/2011,14.335
07/02/2011,14.245
08/02/2011,14.3425
09/02/2011,14.51
10/02/2011,14.33
11/02/2011,14.16
14/02/2011,14.0275
15/02/2011,13.68
16/02/2011,13.66
17/02/2011,14.045
18/02/2011,13.68
22/02/2011,12.98
23/02/2011,13.223
24/02/2011,13.2265
25/02/2011,13.712
28/02/2011,13.6325
01/03/2011,13.7525
02/03/2011,13.9425
03/03/2011,14.12
04/03/2011,14.14
07/03/2011,13.95
08/03/2011,13.82
09/03/2011,13.49
10/03/2011,13.555
11/03/2011,13.345
14/03/2011,13.4
15/03/2011,12.7
16/03/2011,12.87
17/03/2011,13.3525
18/03/2011,13.625
21/03/2011,13.63
22/03/2011,13.655
23/03/2011,13.5125
24/03/2011,13.545
25/03/2011,13.5825
28/03/2011,13.485
29/03/2011,13.615
30/03/2011,13.72
31/03/2011,14.1025
01/04/2011,13.9375
04/04/2011,13.84
05/04/2011,13.7325
06/04/2011,13.765
07/04/2011,13.635
08/04/2011,13.9225
11/04/2011,13.685
12/04/2011,13.2975
13/04/2011,13.335
14/04/2011,13.31
15/04/2011,13.3175
18/04/2011,13.4425
19/04/2011,13.42
20/04/2011,13.5775
21/04/2011,13.805
25/04/2011,13.895
26/04/2011,13.8405
27/04/2011,13.806
28/04/2011,13.522
29/04/2011,13.9375
02/05/2011,13.93
03/05/2011,13.6375
04/05/2011,13.52
05/05/2011,13.2175
06/05/2011,13.26
09/05/2011,13.35
10/05/2011,13.38
11/05/2011,13.3175
12/05/2011,13.4275
13/05/2011,13.295
16/05/2011,13.265
17/05/2011,13.41
18/05/2011,13.795
19/05/2011,13.795
20/05/2011,13.8025
23/05/2011,13.7375
24/05/2011,13.7225
25/05/2011,13.77
26/05/2011,13.8475
27/05/2011,13.7975
31/05/2011,13.76
01/06/2011,13.8625
02/06/2011,14.07
03/06/2011,14.145
06/06/2011,13.8325
07/06/2011,13.94
08/06/2011,14.015
09/06/2011,13.9375
10/06/2011,13.8725
13/06/2011,13.8275
14/06/2011,13.68
15/06/2011,13.68
16/06/2011,13.505
17/06/2011,13.33
20/06/2011,13.3575
21/06/2011,13.4875
22/06/2011,13.3025
23/06/2011,13.1775
24/06/2011,13.2025
27/06/2011,13.2835
28/06/2011,13.2825
29/06/2011,13.302
30/06/2011,13.0085
01/07/2011,13.1275
05/07/2011,13.2225
06/07/2011,13.2225
07/07/2011,13.4075
08/07/2011,13.4675
11/07/2011,13.465
12/07/2011,13.555
13/07/2011,13.7475
14/07/2011,13.82
15/07/2011,13.8575
18/07/2011,13.855
19/07/2011,13.7925
20/07/2011,13.7825
21/07/2011,13.8025
22/07/2011,13.8025
25/07/2011,13.655
26/07/2011,13.8245
27/07/2011,13.7415
28/07/2011,13.646
29/07/2011,13.4965
01/08/2011,13.5325
02/08/2011,13.7
03/08/2011,13.6375
04/08/2011,13.3625
05/08/2011,13.28
08/08/2011,13.045
09/08/2011,12.9325
10/08/2011,12.955
11/08/2011,13.2475
12/08/2011,13.2775
15/08/2011,13.435
16/08/2011,13.4
17/08/2011,13.5675
18/08/2011,13.52
19/08/2011,13.5975
22/08/2011,13.765
23/08/2011,13.895
24/08/2011,13.865
25/08/2011,13.86
26/08/2011,14.165
29/08/2011,14.416
30/08/2011,14.537
31/08/2011,14.558
01/09/2011,14.345
02/09/2011,14.4575
06/09/2011,14.225
07/09/2011,14.2075
08/09/2011,14.1825
09/09/2011,14.2675
12/09/2011,13.96
13/09/2011,13.9175
14/09/2011,13.8275
15/09/2011,13.5875
16/09/2011,13.555
19/09/2011,13.36
20/09/2011,13.38
21/09/2011,13.205
22/09/2011,12.83
23/09/2011,12.58
26/09/2011,12.5975
27/09/2011,12.63
28/09/2011,12.235
29/09/2011,12.3
30/09/2011,11.79
03/10/2011,11.775
04/10/2011,11.6
05/10/2011,11.6375
06/10/2011,11.6375
07/10/2011,11.5825
10/10/2011,11.775
11/10/2011,12.355
12/10/2011,12.395
13/10/2011,12.57
14/10/2011,12.7
17/10/2011,12.53
18/10/2011,12.5075
19/10/2011,12.25
20/10/2011,12.25
21/10/2011,12.1225
24/10/2011,12.2675
25/10/2011,12.255
26/10/2011,12.1235
27/10/2011,12.386
28/10/2011,12.224
31/10/2011,12.153
01/11/2011,12.025
02/11/2011,12.0275
03/11/2011,12.2725
04/11/2011,12.21
07/11/2011,12.0175
08/11/2011,12.05
09/11/2011,11.855
10/11/2011,11.675
11/11/2011,11.755
14/11/2011,11.7825
15/11/2011,12.0025
16/11/2011,11.8775
17/11/2011,11.6825
18/11/2011,11.6825
21/11/2011,11.48
22/11/2011,11.53
23/11/2011,11.225
25/11/2011,11.065
28/11/2011,11.21
29/11/2011,11.25
30/11/2011,11.3125
01/12/2011,11.28
02/12/2011,11.3575
05/12/2011,11.2625
06/12/2011,11.295
07/12/2011,11.31
08/12/2011,11.325
09/12/2011,11.07
12/12/2011,11.12
13/12/2011,11.185
14/12/2011,11
15/12/2011,11.1175
16/12/2011,11.3
19/12/2011,11.37
20/12/2011,11.445
21/12/2011,11.5375
22/12/2011,11.6225
23/12/2011,11.63
27/12/2011,12.017
28/12/2011,12.0215
29/12/2011,11.932
30/12/2011,12.059
03/01/2012,12.275
04/01/2012,12.3
05/01/2012,12.09
06/01/2012,11.965
09/01/2012,12.33
10/01/2012,12.32
11/01/2012,12.03
12/01/2012,11.825
13/01/2012,11.5825
17/01/2012,11.835
18/01/2012,11.835
19/01/2012,11.97
20/01/2012,11.87
23/01/2012,12.175
24/01/2012,12.2
25/01/2012,12.135
26/01/2012,12.2275
27/01/2012,12.19
30/01/2012,11.8525
31/01/2012,11.99
01/02/2012,12.1525
02/02/2012,12.17
03/02/2012,12.325
06/02/2012,12.33
07/02/2012,12.32
08/02/2012,12.315
09/02/2012,12.275
10/02/2012,12.29
13/02/2012,12.52
14/02/2012,12.55
15/02/2012,12.61
16/02/2012,12.5825
17/02/2012,12.675
21/02/2012,12.71
22/02/2012,12.7225
23/02/2012,12.7675
24/02/2012,12.8055
27/02/2012,12.9725
28/02/2012,13.096
29/02/2012,13.187
01/03/2012,13.225
02/03/2012,13.33
05/03/2012,13.25
06/03/2012,13.3525
07/03/2012,13.2675
08/03/2012,13.385
09/03/2012,13.3775
12/03/2012,13.345
13/03/2012,13.4875
14/03/2012,13.5025
15/03/2012,13.69
16/03/2012,13.74
19/03/2012,13.665
20/03/2012,13.45
21/03/2012,13.55
22/03/2012,13.495
23/03/2012,13.6575
26/03/2012,13.795
27/03/2012,13.6975
28/03/2012,13.675
29/03/2012,13.555
30/03/2012,14.03
02/04/2012,14.21
03/04/2012,14.1675
04/04/2012,14.195
05/04/2012,14.34
09/04/2012,14.31
10/04/2012,14.26
11/04/2012,14.22
12/04/2012,14.41
13/04/2012,14.3675
16/04/2012,14.2
17/04/2012,14.2575
18/04/2012,14.0775
19/04/2012,14.1575
20/04/2012,14.4675
23/04/2012,14.3725
24/04/2012,14.6125
25/04/2012,14.74
26/04/2012,14.8085
27/04/2012,14.948
30/04/2012,15.05
01/05/2012,15.035
02/05/2012,14.85
03/05/2012,14.735
04/05/2012,14.7825
07/05/2012,14.6575
08/05/2012,14.3825
09/05/2012,14.3025
10/05/2012,14.5525
11/05/2012,14.06
14/05/2012,13.87
15/05/2012,14.13
16/05/2012,14.22
17/05/2012,14.38
18/05/2012,14.05
21/05/2012,14.125
22/05/2012,13.8225
23/05/2012,13.625
24/05/2012,13.76
25/05/2012,13.82
29/05/2012,13.8675
30/05/2012,13.7325
31/05/2012,13.4
01/06/2012,13.4425
04/06/2012,13.4
05/06/2012,13.495
06/06/2012,13.8625
07/06/2012,14.28
08/06/2012,14.2625
11/06/2012,14.2475
12/06/2012,14.35
13/06/2012,14.0825
14/06/2012,13.86
15/06/2012,13.76
18/06/2012,13.8425
19/06/2012,14.3375
20/06/2012,14.465
21/06/2012,14.385
22/06/2012,14.425
25/06/2012,14.825
26/06/2012,14.675
27/06/2012,14.65
28/06/2012,14.5415
29/06/2012,14.8795
02/07/2012,14.9425
03/07/2012,15.295
05/07/2012,15.83
06/07/2012,15.6725
09/07/2012,16.0675
10/07/2012,15.905
11/07/2012,15.715
12/07/2012,15.725
13/07/2012,15.9475
16/07/2012,16.3375
17/07/2012,16.39
18/07/2012,16.835
19/07/2012,17.3375
20/07/2012,17.575
23/07/2012,16.985
24/07/2012,16.4925
25/07/2012,16.9425
26/07/2012,16.439
27/07/2012,16.6165
30/07/2012,16.9065
31/07/2012,16.696
01/08/2012,16.3875
02/08/2012,16.235
03/08/2012,16.3575
06/08/2012,15.925
07/08/2012,15.765
08/08/2012,16
09/08/2012,16.5475
10/08/2012,16.7325
13/08/2012,16.2225
14/08/2012,16.235
15/08/2012,16.5975
16/08/2012,16.5625
17/08/2012,16.71
20/08/2012,17.0375
21/08/2012,17.535
22/08/2012,17.48
23/08/2012,17.2725
24/08/2012,17.375
27/08/2012,17.2975
28/08/2012,17.3045
29/08/2012,17.5915
30/08/2012,17.662
31/08/2012,17.581
04/09/2012,17.6825
05/09/2012,17.475
06/09/2012,17.47
07/09/2012,17.365
10/09/2012,17.1875
11/09/2012,17.015
12/09/2012,17.4575
13/09/2012,17.4725
14/09/2012,17.39
17/09/2012,16.69
18/09/2012,16.4
19/09/2012,16.695
20/09/2012,16.1875
21/09/2012,16.2175
24/09/2012,16.1
25/09/2012,16.115
26/09/2012,15.73
27/09/2012,15.7075
28/09/2012,16.01
01/10/2012,15.6025
02/10/2012,15.305
03/10/2012,15.3175
04/10/2012,15.515
05/10/2012,15.515
08/10/2012,15.51
09/10/2012,15.5
10/10/2012,15.2325
11/10/2012,15.485
12/10/2012,15.225
15/10/2012,14.925
16/10/2012,14.9375
17/10/2012,15.0925
18/10/2012,15.455
19/10/2012,15.3425
22/10/2012,15.465
23/10/2012,15.5325
24/10/2012,15.705
25/10/2012,15.64
26/10/2012,15.6175
29/10/2012,15.2825
30/10/2012,15.354
31/10/2012,15.484
01/11/2012,15.6
02/11/2012,15.2675
05/11/2012,15.0325
06/11/2012,15.155
07/11/2012,15.07
08/11/2012,14.9575
09/11/2012,14.5125
12/11/2012,14.05
13/11/2012,14.08
14/11/2012,14.19
15/11/2012,14.02
16/11/2012,13.8325
19/11/2012,13.9475
20/11/2012,14.1275
21/11/2012,14.0825
23/11/2012,14.1875
26/11/2012,14.2475
27/11/2012,14.4925
28/11/2012,14.4625
29/11/2012,14.48
30/11/2012,14.3875
03/12/2012,14.5375
04/12/2012,14.555
05/12/2012,14.7925
06/12/2012,14.9125
07/12/2012,14.7225
10/12/2012,14.7475
11/12/2012,14.72
12/12/2012,14.735
13/12/2012,14.765
14/12/2012,14.96
17/12/2012,14.9625
18/12/2012,14.66
19/12/2012,14.37
20/12/2012,14.0875
21/12/2012,14.3075
24/12/2012,14.3975
26/12/2012,14.233
27/12/2012,14.1685
28/12/2012,14.204
31/12/2012,14.1135
02/01/2013,13.9225
03/01/2013,13.865
04/01/2013,13.6725
07/01/2013,13.885
08/01/2013,13.865
09/01/2013,13.855
10/01/2013,13.7975
11/01/2013,13.7325
14/01/2013,14.18
15/01/2013,14.135
16/01/2013,14.365
17/01/2013,14.3025
18/01/2013,14.2925
22/01/2013,14.5175
23/01/2013,14.37
24/01/2013,14.3525
25/01/2013,14.41
28/01/2013,14.4775
29/01/2013,14.5175
30/01/2013,14.7875
31/01/2013,14.685
01/02/2013,14.7425
04/02/2013,14.8875
05/02/2013,14.955
06/02/2013,14.875
07/02/2013,14.8675
08/02/2013,14.525
11/02/2013,14.315
12/02/2013,14.2075
13/02/2013,14.23
14/02/2013,14.18
15/02/2013,14.245
19/02/2013,14.7025
20/02/2013,14.8275
21/02/2013,14.8775
22/02/2013,14.6125
25/02/2013,14.4805
26/02/2013,14.4135
27/02/2013,14.467
28/02/2013,14.5665
01/03/2013,14.435
04/03/2013,14.62
05/03/2013,14.665
06/03/2013,14.66
07/03/2013,14.735
08/03/2013,14.71
11/03/2013,14.795
12/03/2013,14.6875
13/03/2013,14.47
14/03/2013,14.355
15/03/2013,14.26
18/03/2013,14.095
19/03/2013,14.0675
20/03/2013,14.1975
21/03/2013,14.49
22/03/2013,14.405
25/03/2013,14.3725
26/03/2013,14.4775
27/03/2013,14.5375
28/03/2013,14.0475
01/04/2013,13.9075
02/04/2013,13.94
03/04/2013,13.8025
04/04/2013,13.72
05/04/2013,13.6175
08/04/2013,13.78
09/04/2013,13.955
10/04/2013,13.9275
11/04/2013,14.02
12/04/2013,14.13
15/04/2013,13.95
16/04/2013,14.115
17/04/2013,14.2225
18/04/2013,14.305
19/04/2013,14.2825
22/04/2013,14.1725
23/04/2013,14.1975
24/04/2013,14.04
25/04/2013,14.1325
26/04/2013,14.1085
29/04/2013,14.3395
30/04/2013,14.1275
01/05/2013,13.73
02/05/2013,13.7225
03/05/2013,13.8725
06/05/2013,13.6925
07/05/2013,13.8225
08/05/2013,13.9075
09/05/2013,14.0875
10/05/2013,13.99
13/05/2013,14.1925
14/05/2013,14.1475
15/05/2013,14.1275
16/05/2013,14.275
17/05/2013,14.485
20/05/2013,14.645
21/05/2013,14.7825
22/05/2013,14.9425
23/05/2013,14.995
24/05/2013,14.7625
28/05/2013,15.0925
29/05/2013,15.0175
30/05/2013,14.9575
31/05/2013,15.1
03/06/2013,15.325
04/06/2013,15.2875
05/06/2013,15.32
06/06/2013,15.2725
07/06/2013,15.2825
10/06/2013,15.1175
11/06/2013,15.405
12/06/2013,15.4075
13/06/2013,15.1025
14/06/2013,15.165
17/06/2013,15.125
18/06/2013,15.1075
19/06/2013,15.23
20/06/2013,14.975
21/06/2013,14.9325
24/06/2013,15.12
25/06/2013,15.0605
26/06/2013,14.9065
27/06/2013,14.789
28/06/2013,14.577
01/07/2013,14.3625
02/07/2013,14.335
03/07/2013,14.4125
05/07/2013,14.32
08/07/2013,14.555
09/07/2013,14.6825
10/07/2013,14.6475
11/07/2013,14.72
12/07/2013,14.29
15/07/2013,14.5375
16/07/2013,14.7525
17/07/2013,14.775
18/07/2013,14.6925
19/07/2013,14.9075
22/07/2013,15.2025
23/07/2013,14.625
24/07/2013,13.925
25/07/2013,13.5525
26/07/2013,13.3485
29/07/2013,13.293
30/07/2013,12.894
31/07/2013,12.746
01/08/2013,12.3425
02/08/2013,12.1275
05/08/2013,12.075
06/08/2013,11.935
07/08/2013,11.99
08/08/2013,12.2775
09/08/2013,12.185
12/08/2013,12.565
13/08/2013,12.5775
14/08/2013,12.695
15/08/2013,12.8825
16/08/2013,12.8325
19/08/2013,13.22
20/08/2013,13.0925
21/08/2013,13.33
22/08/2013,13.22
23/08/2013,13.6525
26/08/2013,14.2775
27/08/2013,14.053
28/08/2013,14.089
29/08/2013,13.931
30/08/2013,13.708
03/09/2013,13.8675
04/09/2013,13.525
05/09/2013,13.675
06/09/2013,13.6775
09/09/2013,13.565
10/09/2013,13.55
11/09/2013,13.5825
12/09/2013,13.96
13/09/2013,13.815
16/09/2013,13.4825
17/09/2013,13.425
18/09/2013,13.4775
19/09/2013,13.395
20/09/2013,13.1525
23/09/2013,13.0775
24/09/2013,13.125
25/09/2013,13.2175
26/09/2013,13.1675
27/09/2013,13.1975
30/09/2013,12.8275
01/10/2013,12.68
02/10/2013,12.7375
03/10/2013,12.8825
04/10/2013,12.95
07/10/2013,12.965
08/10/2013,12.8875
09/10/2013,12.8775
10/10/2013,12.88
11/10/2013,12.6675
14/10/2013,12.73
15/10/2013,12.67
16/10/2013,12.765
17/10/2013,12.9325
18/10/2013,12.9125
21/10/2013,13.0325
22/10/2013,13.0225
23/10/2013,13.1
24/10/2013,13.0975
25/10/2013,13
28/10/2013,12.706
29/10/2013,12.757
30/10/2013,12.809
31/10/2013,12.6905
01/11/2013,12.515
04/11/2013,12.565
05/11/2013,12.5025
06/11/2013,12.55
07/11/2013,12.665
08/11/2013,12.96
11/11/2013,13.01
12/11/2013,13.145
13/11/2013,13.15
14/11/2013,13.135
15/11/2013,12.805
18/11/2013,12.875
19/11/2013,12.7625
20/11/2013,12.7375
21/11/2013,12.915
22/11/2013,13.195
25/11/2013,13.2925
26/11/2013,13.2925
27/11/2013,13.2
29/11/2013,13.365
02/12/2013,13.2125
03/12/2013,13.1975
04/12/2013,13.295
05/12/2013,13.28
06/12/2013,13.255
09/12/2013,13.4375
10/12/2013,13.3825
11/12/2013,13.44
12/12/2013,13.2375
13/12/2013,13.275
16/12/2013,13.3775
17/12/2013,13.465
18/12/2013,13.24
19/12/2013,13.27
20/12/2013,13.39
23/12/2013,13.285
24/12/2013,13.3375
26/12/2013,13.1605
27/12/2013,13.244
30/12/2013,13.1655
31/12/2013,12.965
02/01/2014,12.7
03/01/2014,12.7125
06/01/2014,12.7675
07/01/2014,12.76
08/01/2014,12.6925
09/01/2014,12.7375
10/01/2014,12.785
13/01/2014,12.9425
14/01/2014,13.07
15/01/2014,13.18
16/01/2014,13.15
17/01/2014,13.165
21/01/2014,12.805
22/01/2014,12.795
23/01/2014,12.77
24/01/2014,12.8475
27/01/2014,12.8775
28/01/2014,12.855
29/01/2014,12.6925
30/01/2014,12.75
31/01/2014,12.8275
03/02/2014,12.9275
04/02/2014,13.1325
05/02/2014,13.1625
06/02/2014,13.2575
07/02/2014,13.315
10/02/2014,13.255
11/02/2014,13.3475
12/02/2014,13.23
13/02/2014,13.4425
14/02/2014,13.375
18/02/2014,13.61
19/02/2014,13.5425
20/02/2014,13.5825
21/02/2014,13.7075
24/02/2014,13.865
25/02/2014,13.9665
26/02/2014,14.0315
27/02/2014,13.914
28/02/2014,14.1405
03/03/2014,14.0925
04/03/2014,14.23
05/03/2014,14.205
06/03/2014,14.38
07/03/2014,14.5775
10/03/2014,14.1875
11/03/2014,14.13
12/03/2014,13.87
13/03/2014,13.9625
14/03/2014,13.885
17/03/2014,13.9175
18/03/2014,14.1825
19/03/2014,14.3125
20/03/2014,14.3375
21/03/2014,14.0875
24/03/2014,14.255
25/03/2014,14.28
26/03/2014,14.4
27/03/2014,14.365
28/03/2014,14.365
31/03/2014,14.64
01/04/2014,14.84
02/04/2014,14.625
03/04/2014,14.755
04/04/2014,14.735
07/04/2014,14.645
08/04/2014,14.82
09/04/2014,14.955
10/04/2014,14.825
11/04/2014,14.63
14/04/2014,14.765
15/04/2014,15.015
16/04/2014,15.185
17/04/2014,15.14
21/04/2014,14.985
22/04/2014,14.795
23/04/2014,14.68
24/04/2014,14.72
25/04/2014,14.973
28/04/2014,15.051
29/04/2014,15.201
30/04/2014,15.1635
01/05/2014,14.61
02/05/2014,14.7075
05/05/2014,14.6325
06/05/2014,14.595
07/05/2014,14.4625
08/05/2014,14.695
09/05/2014,14.87
12/05/2014,14.6525
13/05/2014,14.8375
14/05/2014,14.8675
15/05/2014,14.7025
16/05/2014,14.65
19/05/2014,14.8525
20/05/2014,14.6975
21/05/2014,15.0525
22/05/2014,15.1875
23/05/2014,15.155
27/05/2014,14.8875
28/05/2014,14.9775
29/05/2014,14.99
30/05/2014,14.9325
02/06/2014,15.005
03/06/2014,14.8125
04/06/2014,14.825
05/06/2014,14.605
06/06/2014,14.57
09/06/2014,14.57
10/06/2014,14.625
11/06/2014,14.455
12/06/2014,14.1525
13/06/2014,14.2575
16/06/2014,14.2175
17/06/2014,13.9825
18/06/2014,14.09
19/06/2014,14.2075
20/06/2014,14.1575
23/06/2014,14.2475
24/06/2014,14.135
25/06/2014,14.0495
26/06/2014,14.149
27/06/2014,13.996
30/06/2014,13.439
01/07/2014,13.2775
02/07/2014,13.1475
03/07/2014,12.9975
07/07/2014,12.7325
08/07/2014,12.485
09/07/2014,12.465
10/07/2014,12.3275
11/07/2014,11.9575
14/07/2014,11.97
15/07/2014,11.805
16/07/2014,11.8725
17/07/2014,11.7475
18/07/2014,11.7675
21/07/2014,11.7575
22/07/2014,11.84
23/07/2014,12.01
24/07/2014,12.075
25/07/2014,12.1225
28/07/2014,12.166
29/07/2014,11.845
30/07/2014,11.4955
31/07/2014,11.247
01/08/2014,10.735
04/08/2014,10.9525
05/08/2014,10.815
06/08/2014,10.965
07/08/2014,10.9925
08/08/2014,11.1375
11/08/2014,11.085
12/08/2014,10.9425
13/08/2014,10.795
14/08/2014,10.9825
15/08/2014,11.025
18/08/2014,11.155
19/08/2014,11.2025
20/08/2014,11.1975
21/08/2014,11.3625
22/08/2014,11.66
25/08/2014,11.2575
26/08/2014,10.66
27/08/2014,10.6095
28/08/2014,10.4675
29/08/2014,10.373
02/09/2014,10.32
03/09/2014,10.2
04/09/2014,10.035
05/09/2014,10.215
08/09/2014,10.085
09/09/2014,9.9275
10/09/2014,9.9375
11/09/2014,9.815
12/09/2014,9.8525
15/09/2014,9.895
16/09/2014,9.8075
17/09/2014,9.825
18/09/2014,9.715
19/09/2014,9.57
22/09/2014,9.3825
23/09/2014,9.3625
24/09/2014,9.3675
25/09/2014,9.2275
26/09/2014,9.1025
29/09/2014,9.235
30/09/2014,9.1325
01/10/2014,9.1675
02/10/2014,9.245
03/10/2014,9.1225
06/10/2014,9.4225
07/10/2014,9.4075
08/10/2014,9.35
09/10/2014,9.42
10/10/2014,9.225
13/10/2014,9.4525
14/10/2014,9.6475
15/10/2014,9.525
16/10/2014,9.66
17/10/2014,9.5175
20/10/2014,9.4425
21/10/2014,9.6425
22/10/2014,9.6275
23/10/2014,9.9325
24/10/2014,9.775
27/10/2014,10.06
28/10/2014,10.094
29/10/2014,10.454
30/10/2014,10.2755
31/10/2014,10.487
03/11/2014,10.2975
04/11/2014,10.0975
05/11/2014,10.1925
06/11/2014,10.28
07/11/2014,10.3675
10/11/2014,10.2575
11/11/2014,10.64
12/11/2014,10.4775
13/11/2014,10.535
14/11/2014,10.225
17/11/2014,10.3625
18/11/2014,10.2325
19/11/2014,10.0475
20/11/2014,10.205
21/11/2014,10.39
24/11/2014,10.335
25/11/2014,10.51
26/11/2014,10.47
28/11/2014,10.16
01/12/2014,10.17
02/12/2014,9.955
03/12/2014,9.985
04/12/2014,10.1
05/12/2014,10.36
08/12/2014,10.435
09/12/2014,10.495
10/12/2014,10.32
11/12/2014,10.425
12/12/2014,10.475
15/12/2014,10.39
16/12/2014,10.23
17/12/2014,10.27
18/12/2014,10.35
19/12/2014,10.3
22/12/2014,10.385
23/12/2014,10.38
24/12/2014,10.285
26/12/2014,10.484
29/12/2014,10.443
30/12/2014,10.414
31/12/2014,10.223
02/01/2015,10.07
05/01/2015,10.455
06/01/2015,10.555
07/01/2015,10.565
08/01/2015,10.485
09/01/2015,10.525
12/01/2015,10.16
13/01/2015,10.04
14/01/2015,10.095
15/01/2015,9.91
16/01/2015,9.915
20/01/2015,9.82
21/01/2015,9.83
22/01/2015,9.765
23/01/2015,9.725
26/01/2015,9.83
27/01/2015,9.735
28/01/2015,9.705
29/01/2015,9.685
30/01/2015,9.61
02/02/2015,9.59
03/02/2015,9.87
04/02/2015,9.72
05/02/2015,9.815
06/02/2015,9.73
09/02/2015,9.78
10/02/2015,9.69
11/02/2015,9.775
12/02/2015,9.835
13/02/2015,9.9
17/02/2015,10.075
18/02/2015,9.955
19/02/2015,10.075
20/02/2015,9.995
23/02/2015,9.995
24/02/2015,10.165
25/02/2015,10.087
26/02/2015,10.252
27/02/2015,10.313
02/03/2015,10.135
03/03/2015,10.125
04/03/2015,9.94
05/03/2015,9.85
06/03/2015,9.85
09/03/2015,9.935
10/03/2015,9.84
11/03/2015,9.925
12/03/2015,9.905
13/03/2015,9.74
16/03/2015,9.6925
17/03/2015,9.545
18/03/2015,9.65
19/03/2015,9.6175
20/03/2015,9.7375
23/03/2015,9.835
24/03/2015,9.8175
25/03/2015,9.7875
26/03/2015,9.745
27/03/2015,9.6725
30/03/2015,9.6775
31/03/2015,9.7325
01/04/2015,9.8975
02/04/2015,9.86
06/04/2015,9.785
07/04/2015,9.71
08/04/2015,9.715
09/04/2015,9.535
